,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,A Gentle Introduction to the Chi-Squared Test for Machine Learning,https://machinelearningmastery.com/chi-squared-test-for-machine-learning/,2,4,14,0,182,204,18.721,18.084,3819,4.386,4.184,0.23,4.345,12.681,3.456,175,0,0,machinelearningmastery,com/chi-squared-test-for-machine-learning,com,2
