,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,Linear Discriminant Analysis for Machine Learning,https://machinelearningmastery.com/linear-discriminant-analysis-for-machine-learning/,2,4,15,0,137,147,19.741,14.586,2902,4.331,5.269,0.235,4.255,10.234,3.377,150,0,0,machinelearningmastery,com/linear-discriminant-analysis-for-machine-learning,com,2
