,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,Statistical Significance Tests for Comparing Machine Learning Algorithms,https://machinelearningmastery.com/statistical-significance-tests-for-comparing-machine-learning-algorithms/,2,4,14,0,305,412,20.345,12.957,8380,4.537,3.895,0.167,5.977,21.354,2.1,258,0,0,machinelearningmastery,com/statistical-significance-tests-for-comparing-machine-learning-algorithms,com,2
