,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,How to Use an Empirical Distribution Function in Python,https://machinelearningmastery.com/empirical-distribution-function-in-python/,2,4,17,0,84,85,19.176,10.779,1630,4.895,4.484,0.282,3.543,7.807,2.883,93,0,0,machinelearningmastery,com/empirical-distribution-function-in-python,com,2
