,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,How to Perform Feature Selection With Machine Learning Data in Weka,https://machinelearningmastery.com/perform-feature-selection-machine-learning-data-weka/,2,4,23,0,279,338,18.157,13.737,6137,4.494,4.523,0.186,5.374,17.142,2.607,248,0,0,machinelearningmastery,com/perform-feature-selection-machine-learning-data-weka,com,2
