,Title,Url,NumAuthors,NumHeadings,NumFigures,NumEquations,NumParagraphs,NumSentences,SentenceLenMean,SentenceLenStdev,NumWords,WordLenMean,WordLenStdev,NormalizedUniqueVocab,UniqueVocabMean,UniqueVocabStdev,PercentTypos,NumLinks,NumGithubLinks,BibLength,SubDomain,SecondDomain,TopDomain,NumUrlSubdirs
0,A Gentle Introduction to Normality Tests in Python,https://machinelearningmastery.com/a-gentle-introduction-to-normality-tests-in-python/,2,4,15,0,310,392,16.551,11.379,6488,4.367,4.448,0.18,5.55,19.032,2.327,278,3,0,machinelearningmastery,com/a-gentle-introduction-to-normality-tests-in-python,com,2
